Source,Target,Type,Label,Weight,source type,edge label,target type
Laurie,Gentleman,Undirected,,1,Figur,verkörpert,Rolle
Meg,Miss,Undirected,,1,Figur,verkörpert,Rolle
Jo,Miss,Undirected,,1,Figur,verkörpert,Rolle
Amy,Kammerzofe,Undirected,,1,Figur,verkörpert,Rolle
Beth,Kammerzofe,Undirected,,1,Figur,verkörpert,Rolle
Jo,Friseuse,Undirected,,1,Figur,verkörpert,Rolle
Meg,Schaf,Undirected,,1,Figur,verkörpert,Rolle
Jo,Liebe,Undirected,,1,Figur,verkörpert,Rolle
Meg,Liebe,Undirected,,1,Figur,verkörpert,Rolle
Mrs. Gardiner,alte Dame,Undirected,,1,Figur,verkörpert,Rolle
Sallie,Tochter,Undirected,,1,Figur,verkörpert,Rolle
Sallie,Mädchen,Undirected,,1,Figur,verkörpert,Rolle
Jo,Hengst,Undirected,,1,Figur,verkörpert,Rolle
Meg,Träger,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Jugendlicher,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Person,Undirected,,1,Figur,verkörpert,Rolle
Mr. Laurence,Opa,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Theodore,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Dora,Undirected,,1,Figur,verkörpert,Rolle
Meg,Dame,Undirected,,1,Figur,verkörpert,Rolle
Jo,Bekannte,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Bekannte,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Partner,Undirected,,1,Figur,verkörpert,Rolle
Jo,Liebes,Undirected,,1,Figur,verkörpert,Rolle
Jo,Tollpatsch,Undirected,,1,Figur,verkörpert,Rolle
Hannah,Katze,Undirected,,1,Figur,verkörpert,Rolle
Annie Moffat,Freundin,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Mann,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Grashüpfer,Undirected,,1,Figur,verkörpert,Rolle
Amy,Schlafmütze,Undirected,,1,Figur,verkörpert,Rolle
Beth,Schlafmütze,Undirected,,1,Figur,verkörpert,Rolle
Tante March,Nervensäge,Undirected,,1,Figur,verkörpert,Rolle
Meg,Ding,Undirected,,1,Figur,verkörpert,Rolle
Jo,Ding,Undirected,,1,Figur,verkörpert,Rolle
Amy,Ding,Undirected,,1,Figur,verkörpert,Rolle
Beth,Ding,Undirected,,1,Figur,verkörpert,Rolle
Meg,Spitzbübin,Undirected,,1,Figur,verkörpert,Rolle
Jo,Spitzbübin,Undirected,,1,Figur,verkörpert,Rolle
Amy,Spitzbübin,Undirected,,1,Figur,verkörpert,Rolle
Beth,Spitzbübin,Undirected,,1,Figur,verkörpert,Rolle
