Source,Target,Type,Label,Weight,source type,edge label,target type
Eddie,Meister,Undirected,,1,Figur,verkörpert,Rolle
Gay,Sankt Franziskus,Undirected,,1,Figur,verkörpert,Rolle
Gay,Froschjäger,Undirected,,1,Figur,verkörpert,Rolle
Mack,Froschjäger,Undirected,,1,Figur,verkörpert,Rolle
Sparky Enea,Freund,Undirected,,1,Figur,verkörpert,Rolle
Sparky Enea,Polizist,Undirected,,1,Figur,verkörpert,Rolle
Gay,Bursche,Undirected,,1,Figur,verkörpert,Rolle
Mack,Bursche,Undirected,,1,Figur,verkörpert,Rolle
Eddie,Bursche,Undirected,,1,Figur,verkörpert,Rolle
Josh Billings,Humorist,Undirected,,1,Figur,verkörpert,Rolle
Doc,Student,Undirected,,1,Figur,verkörpert,Rolle
Mr. Carriaga,Sir,Undirected,,1,Figur,verkörpert,Rolle
Mr. Carriaga,alter Herr,Undirected,,1,Figur,verkörpert,Rolle
Mr. Carriaga,Alter,Undirected,,1,Figur,verkörpert,Rolle
Mr. Carriaga,Denker,Undirected,,1,Figur,verkörpert,Rolle
Josh Billings,Verblichener,Undirected,,1,Figur,verkörpert,Rolle
Josh Billings,Schriftsteller,Undirected,,1,Figur,verkörpert,Rolle
Josh Billings,Mensch,Undirected,,1,Figur,verkörpert,Rolle
Josh Billings,Autor,Undirected,,1,Figur,verkörpert,Rolle
