Source,Target,Type,Label,Weight,source type,target type,gender
Ulrich von Hutten,Welthelden,Undirected,,1,Figur,Genderrolle,Mann
George Washington,Welthelden,Undirected,,1,Figur,Genderrolle,Mann
Maximilien de Robespierre,Welthelden,Undirected,,1,Figur,Genderrolle,Mann
die Aristokraten,Verfassungsbrecher,Undirected,,1,Figur,Genderrolle,Mann
die Jesuiten,Verfassungsbrecher,Undirected,,1,Figur,Genderrolle,Mann
die Aristokraten,Volksverräter,Undirected,,1,Figur,Genderrolle,Mann
die Jesuiten,Volksverräter,Undirected,,1,Figur,Genderrolle,Mann
Karl Hediger,Herren Söhne,Undirected,,1,Figur,Genderrolle,Mann
Söhne Hedigers Söhne,Herren Söhne,Undirected,,1,Figur,Genderrolle,Mann
Karl Hediger,Leute,Undirected,,1,Figur,Genderrolle,Genderneutral
Hermine Frymann,Leute,Undirected,,1,Figur,Genderrolle,Genderneutral
Karl Hediger,Paar,Undirected,,1,Figur,Genderrolle,Genderneutral
Hermine Frymann,Paar,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Männer,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Männer,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Männer,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Männer,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Männer,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Männer,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Festen,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Festen,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Festen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Festen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Festen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Festen,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Freiheitliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Freunden,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Handwerksmeister,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Vaterlandsfreunde,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Erzpolitiker,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Haustyrannen,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Musterbilde,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Bauernkinder,Undirected,,1,Figur,Genderrolle,Genderneutral
ein Opfer,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Opfer,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Eidgenossen,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Greise,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Greise,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Greise,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Greise,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Greise,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Greise,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Leute,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Leute,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Leute,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Leute,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Leute,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Leute,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Frymann,Redner,Undirected,,1,Figur,Genderrolle,MAnn
Hediger,Redner,Undirected,,1,Figur,Genderrolle,MAnn
Chäpper Hediger,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Herr Kuser,Antragssteller,Undirected,,1,Figur,Genderrolle,Mann
Herr Syfrig,Antragssteller,Undirected,,1,Figur,Genderrolle,Mann
Herr Bürgi,Antragssteller,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Gewinnlustigen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Gewinnlustigen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Gewinnlustigen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Gewinnlustigen,Undirected,,1,Figur,Genderrolle,Mann
Kuser,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Sygfrid,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Bürgi,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Pfister,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Erismann,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Hediger,Aufrechten,Undirected,,1,Figur,Genderrolle,Mann
Kuser,Festen,Undirected,,1,Figur,Genderrolle,O
Sygfrid,Festen,Undirected,,1,Figur,Genderrolle,O
Bürgi,Festen,Undirected,,1,Figur,Genderrolle,O
Pfister,Festen,Undirected,,1,Figur,Genderrolle,O
Erismann,Festen,Undirected,,1,Figur,Genderrolle,O
Hediger,Festen,Undirected,,1,Figur,Genderrolle,O
Kuser,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Syfrig,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Bürgi,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Pfister,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Erismann,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Frymann,die Alten,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Alte,Undirected,,1,Figur,Genderrolle,MAnn
Frymann,Alte,Undirected,,1,Figur,Genderrolle,MAnn
Karl Hediger,Pärchen,Undirected,,1,Figur,Genderrolle,Genderneutral
Hermine Frymann,Pärchen,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Eltern,Undirected,,1,Figur,Genderrolle,Genderneutral
Frau Hediger,Eltern,Undirected,,1,Figur,Genderrolle,Genderneutral
Bäschen,Kinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Vetterchen,Kinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Hermine Frymann,Personen,Undirected,,1,Figur,Genderrolle,Genderneutral
die Magd,Personen,Undirected,,1,Figur,Genderrolle,Genderneutral
Frau Hediger,Frauensleute,Undirected,,1,Figur,Genderrolle,Frau
Frauen,Frauensleute,Undirected,,1,Figur,Genderrolle,Frau
Frau Hediger,Bürgersfrauen,Undirected,,1,Figur,Genderrolle,Frau
Frauen,Bürgersfrauen,Undirected,,1,Figur,Genderrolle,Frau
Hermine Frymann,Bürgersfrauen,Undirected,,1,Figur,Genderrolle,Frau
Frau Hediger,Weiber,Undirected,,1,Figur,Genderrolle,Frau
Hermine Frymann,Weiber,Undirected,,1,Figur,Genderrolle,Frau
Hermine Frymann,Kinder,Undirected,,1,Figur,Genderrolle,Genderneutral
Karl Hediger,Kinder,Undirected,,1,Figur,Genderrolle,Genderneutral
junge Männer,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
junge Frauen,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruckstuhl,Rekruten,Undirected,,1,Figur,Genderrolle,Mann
Spörri,Rekruten,Undirected,,1,Figur,Genderrolle,Mann
Karl Hediger,Rekruten,Undirected,,1,Figur,Genderrolle,Mann
Ruckstuhl,Schlangen,Undirected,,1,Figur,Genderrolle,Genderneutral
Spörri,Schlangen,Undirected,,1,Figur,Genderrolle,Genderneutral
Karl Hediger,Schlangen,Undirected,,1,Figur,Genderrolle,Genderneutral
Soldaten,Trunkenbolde,Undirected,,1,Figur,Genderrolle,Mann
Ruckstuhl,Trunkenbolde,Undirected,,1,Figur,Genderrolle,Mann
Spörri,Trunkenbolde,Undirected,,1,Figur,Genderrolle,Mann
Soldaten,Bestien,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruckstuhl,Bestien,Undirected,,1,Figur,Genderrolle,Genderneutral
Spörri,Bestien,Undirected,,1,Figur,Genderrolle,Genderneutral
Soldaten,Besessenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruckstuhl,Besessenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Spörri,Besessenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruckstuhl,Narren,Undirected,,1,Figur,Genderrolle,Mann
Spörri,Narren,Undirected,,1,Figur,Genderrolle,Mann
Ruckstuhl,Paare,Undirected,,1,Figur,Genderrolle,Genderneutral
Spörri,Paare,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruckstuhl,Arrestanten,Undirected,,1,Figur,Genderrolle,Mann
Spörri,Arrestanten,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Frymann,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Wirte,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Wirte,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Mehrheit,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Mehrheit,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Mehrheit,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Ersimann,Mehrheit,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Angeredete,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Angeredete,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Alte,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Alte,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Alte,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Alte,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Alte,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Karl Hediger,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Karl Hediger,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Tischgesellschaft,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Chäpper Hediger,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Daniel Frymann,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Ruedi Kuser,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Heinrich Bürgi,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Lienert Pfister,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Felix Erismann,Mädchen,Undirected,,1,Figur,Genderrolle,Frau
Chäpper Hediger,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Propheten,Undirected,,1,Figur,Genderrolle,Mann
Hermine Frymann,Fraunzimmer,Undirected,,1,Figur,Genderrolle,Frau
Freundinnen Hermine,Fraunzimmer,Undirected,,1,Figur,Genderrolle,Frau
Chäpper Hediger,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Daniel Frymann,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Ruedi Kuser,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Heinrich Bürgi,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Lienert Pfister,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Felix Erismann,Siebenmänner,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Ruedi Kuser,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Heinrich Bürgi,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Lienert Pfister,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Felix Erismann,Schimmelköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Daniel Frymann,Gegenschwäher,Undirected,,1,Figur,Genderrolle,Mann
Chäpper Hediger,Gegenschwäher,Undirected,,1,Figur,Genderrolle,Mann
Karl Hediger,Verlobte,Undirected,,1,Figur,Genderrolle,Genderneutral
Hermine Frymann,Verlobte,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Tischgesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Esel,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Philosophen,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Sünder,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Mitglieder,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Kahlköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Grauköpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Mannli,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Angekommenen,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Alte,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Gäste,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Sieben,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Freiheitsliebenden,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Gewinnlustigen,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Köpfe,Undirected,,1,Figur,Genderrolle,Genderneutral
Chüeri Syfrig,Freunde,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Mannen,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Krachern,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Nachbaren,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Leute,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Greise,Undirected,,1,Figur,Genderrolle,Mann
Chüeri Syfrig,Gesellschaft,Undirected,,1,Figur,Genderrolle,Genderneutral
